Average Degree of Seperation,2.818181818
Community  210 :,
Number of Nodes,11
Length  2 ,20
Length  3 ,90
Average Degree of Seperation,2.818181818
Community  211 :,
Number of Nodes,11
Length  2 ,20
Length  3 ,90
Average Degree of Seperation,2.818181818
Community  212 :,
Number of Nodes,11
Length  2 ,20
Length  3 ,90
Average Degree of Seperation,2.818181818
Community  213 :,
Number of Nodes,11
Length  2 ,20
Length  3 ,90
Average Degree of Seperation,2.818181818
Community  214 :,
Number of Nodes,11
Length  2 ,20
Length  3 ,90
Average Degree of Seperation,2.818181818
Community  215 :,
Number of Nodes,11
Length  2 ,20
Length  3 ,90
Average Degree of Seperation,2.818181818
Community  216 :,
Number of Nodes,11
Length  2 ,20
Length  3 ,90
Average Degree of Seperation,2.818181818
Community  217 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  218 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  219 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  220 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  221 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  222 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,38
Length  4 ,14
Length  5 ,20
Average Degree of Seperation,3.4
Community  223 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  224 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  225 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  226 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  227 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  228 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  229 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  230 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  231 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  232 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  233 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  234 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,48
Length  4 ,24
Average Degree of Seperation,3.066666667
Community  235 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  236 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  237 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  238 :,
Number of Nodes,10
Length  2 ,18
Length  3 ,72
Average Degree of Seperation,2.8
Community  239 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  240 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  241 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  242 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  243 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  244 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,44
Length  4 ,12
Average Degree of Seperation,2.944444444
Community  245 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  246 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,34
Length  4 ,12
Length  5 ,10
Average Degree of Seperation,3.222222222
Community  247 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,32
Length  4 ,24
Average Degree of Seperation,3.111111111
Community  248 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  249 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  250 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  251 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  252 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  253 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  254 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  255 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  256 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,34
Length  4 ,12
Length  5 ,10
Average Degree of Seperation,3.222222222
Community  257 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  258 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  259 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  260 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  261 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  262 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,34
Length  4 ,12
Length  5 ,10
Average Degree of Seperation,3.222222222
Community  263 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  264 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  265 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,22
Length  4 ,14
Length  5 ,14
Length  6 ,6
Average Degree of Seperation,3.611111111
Community  266 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  267 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  268 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  269 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  270 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  271 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  272 :,
Number of Nodes,9
Length  2 ,16
Length  3 ,56
Average Degree of Seperation,2.777777778
Community  273 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  274 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  275 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  276 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  277 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  278 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,32
Length  4 ,10
Average Degree of Seperation,2.928571429
Community  279 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  280 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  281 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  282 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  283 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  284 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  285 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  286 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,32
Length  4 ,10
Average Degree of Seperation,2.928571429
Community  287 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  288 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  289 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  290 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  291 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  292 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  293 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  294 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  295 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  296 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  297 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  298 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  299 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  300 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  301 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  302 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  303 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  304 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  305 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  306 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  307 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  308 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  309 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  310 :,
Number of Nodes,8
Length  2 ,14
Length  3 ,42
Average Degree of Seperation,2.75
Community  311 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  312 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  313 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  314 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  315 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  316 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  317 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,22
Length  4 ,8
Average Degree of Seperation,2.904761905
Community  318 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  319 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  320 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  321 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  322 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  323 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  324 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  325 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  326 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  327 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  328 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  329 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  330 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  331 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  332 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  333 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  334 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,22
Length  4 ,8
Average Degree of Seperation,2.904761905
Community  335 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  336 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  337 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  338 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  339 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  340 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  341 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  342 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  343 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  344 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  345 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  346 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  347 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,22
Length  4 ,8
Average Degree of Seperation,2.904761905
Community  348 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  349 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  350 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  351 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  352 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  353 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  354 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  355 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  356 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  357 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  358 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,22
Length  4 ,8
Average Degree of Seperation,2.904761905
Community  359 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  360 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
Community  361 :,
Number of Nodes,7
Length  2 ,12
Length  3 ,30
Average Degree of Seperation,2.714285714
